RegionNombre,Semana,Temp_Mediana_Semanal
Región de Arica Parinacota,2022-06-14,15.149999999999999
Región de Arica Parinacota,2022-06-21,15.45
Región de Arica Parinacota,2022-06-28,15.649999999999999
Región de Arica Parinacota,2022-07-05,15.8
Región de Arica Parinacota,2022-07-12,15.6
Región de Arica Parinacota,2022-07-19,15.350000000000001
Región de Arica Parinacota,2022-07-26,15.55
Región de Arica Parinacota,2022-08-02,15.55
Región de Arica Parinacota,2022-08-09,15.25
Región de Arica Parinacota,2022-08-16,14.65
Región de Arica Parinacota,2022-08-23,14.7
Región de Arica Parinacota,2022-08-30,15.100000000000001
Región de Arica Parinacota,2022-09-06,15.3
Región de Arica Parinacota,2022-09-13,14.9
Región de Arica Parinacota,2022-09-20,15.05
Región de Arica Parinacota,2022-09-27,15.1
Región de Arica Parinacota,2022-10-04,15.1
Región de Arica Parinacota,2022-10-11,16.0
Región de Arica Parinacota,2022-10-18,16.35
Región de Arica Parinacota,2022-10-25,16.950000000000003
Región de Arica Parinacota,2022-11-01,17.299999999999997
Región de Arica Parinacota,2022-11-08,18.049999999999997
Región de Arica Parinacota,2022-11-15,19.15
Región de Arica Parinacota,2022-11-22,19.35
Región de Arica Parinacota,2022-11-29,18.95
Región de Arica Parinacota,2022-12-06,21.1
Región de Arica Parinacota,2022-12-13,21.9
Región de Arica Parinacota,2022-12-20,21.8
Región de Arica Parinacota,2022-12-27,20.9
Región de Arica Parinacota,2023-01-03,20.8
Región de Arica Parinacota,2023-01-10,21.2
Región de Arica Parinacota,2023-01-17,21.85
Región de Arica Parinacota,2023-01-24,23.0
Región de Arica Parinacota,2023-01-31,23.4
Región de Arica Parinacota,2023-02-07,23.35
Región de Arica Parinacota,2023-02-14,23.9
Región de Arica Parinacota,2023-02-21,22.95
Región de Arica Parinacota,2023-02-28,22.450000000000003
Región de Arica Parinacota,2023-03-07,24.200000000000003
Región de Arica Parinacota,2023-03-14,22.75
Región de Arica Parinacota,2023-03-21,23.65
Región de Arica Parinacota,2023-03-28,23.6
Región de Arica Parinacota,2023-04-04,23.4
Región de Arica Parinacota,2023-04-11,21.6
Región de Arica Parinacota,2023-04-18,20.45
Región de Arica Parinacota,2023-04-25,20.1
Región de Arica Parinacota,2023-05-02,19.6
Región de Arica Parinacota,2023-05-09,19.35
Región de Arica Parinacota,2023-05-16,19.85
Región de Arica Parinacota,2023-05-23,19.25
Región de Arica Parinacota,2023-05-30,19.25
Región de Arica Parinacota,2023-06-06,19.1
Región de Arica Parinacota,2023-06-13,18.049999999999997
Región de Arica Parinacota,2023-06-20,18.75
Región de Arica Parinacota,2023-06-27,18.700000000000003
Región de Arica Parinacota,2023-07-04,18.55
Región de Arica Parinacota,2023-07-11,18.4
Región de Arica Parinacota,2023-07-18,17.9
Región de Arica Parinacota,2023-07-25,18.5
Región de Arica Parinacota,2023-08-01,18.15
Región de Arica Parinacota,2023-08-08,18.55
Región de Arica Parinacota,2023-08-15,18.5
Región de Arica Parinacota,2023-08-22,18.65
Región de Arica Parinacota,2023-08-29,18.6
Región de Arica Parinacota,2023-09-05,18.700000000000003
Región de Arica Parinacota,2023-09-12,18.4
Región de Arica Parinacota,2023-09-19,19.35
Región de Arica Parinacota,2023-09-26,18.6
Región de Arica Parinacota,2023-10-03,14.899999999999999
Región de Arica Parinacota,2023-10-10,17.4
Región de Arica Parinacota,2023-10-17,19.1
Región de Arica Parinacota,2023-10-24,19.2
Región de Arica Parinacota,2023-10-31,18.6
Región de Arica Parinacota,2023-11-07,19.9
Región de Arica Parinacota,2023-11-14,19.4
Región de Arica Parinacota,2023-11-21,19.8
Región de Arica Parinacota,2023-11-28,20.4
Región de Arica Parinacota,2023-12-05,20.4
Región de Arica Parinacota,2023-12-12,21.5
Región de Arica Parinacota,2023-12-19,21.3
Región de Arica Parinacota,2023-12-26,21.4
Región de Arica Parinacota,2024-01-02,21.5
Región de Arica Parinacota,2024-01-09,22.4
Región de Arica Parinacota,2024-01-16,23.0
Región de Arica Parinacota,2024-01-23,23.3
Región de Arica Parinacota,2024-01-30,23.8
Región de Arica Parinacota,2024-02-06,24.6
Región de Arica Parinacota,2024-02-13,23.8
Región de Arica Parinacota,2024-02-20,24.3
Región de Arica Parinacota,2024-02-27,22.8
Región de Arica Parinacota,2024-03-05,22.6
Región de Arica Parinacota,2024-03-12,22.5
Región de Arica Parinacota,2024-03-19,22.200000000000003
Región de Arica Parinacota,2024-03-26,22.1
Región de Arica Parinacota,2024-04-02,21.7
Región de Arica Parinacota,2024-04-09,21.2
Región de Arica Parinacota,2024-04-16,19.6
Región de Arica Parinacota,2024-04-23,19.9
Región de Arica Parinacota,2024-04-30,19.5
Región de Arica Parinacota,2024-05-07,18.2
Región de Arica Parinacota,2024-05-14,17.4
Región de Arica Parinacota,2024-05-21,17.2
Región de Arica Parinacota,2024-05-28,16.1
Región de Arica Parinacota,2024-06-04,17.1
Región de Arica Parinacota,2024-06-11,16.7
Región de Arica Parinacota,2024-06-18,16.5
Región de Arica Parinacota,2024-06-25,15.4
Región de Arica Parinacota,2024-07-02,15.9
Región de Arica Parinacota,2024-07-09,15.2
Región de Arica Parinacota,2024-07-16,14.9
Región de Arica Parinacota,2024-07-23,15.3
Región de Arica Parinacota,2024-07-30,16.0
Región de Arica Parinacota,2024-08-06,15.2
Región de Arica Parinacota,2024-08-13,15.2
Región de Arica Parinacota,2024-08-20,15.6
Región de Arica Parinacota,2024-08-27,15.7
Región de Arica Parinacota,2024-09-03,15.8
Región de Arica Parinacota,2024-09-10,16.4
Región de Arica Parinacota,2024-09-17,16.2
Región de Arica Parinacota,2024-09-24,17.0
Región de Arica Parinacota,2024-10-01,17.2
Región de Arica Parinacota,2024-10-08,17.2
Región de Arica Parinacota,2024-10-15,17.3
Región de Arica Parinacota,2024-10-22,17.7
Región de Arica Parinacota,2024-10-29,18.6
Región de Arica Parinacota,2024-11-05,19.0
Región de Arica Parinacota,2024-11-12,19.8
Región de Arica Parinacota,2024-11-19,20.3
Región de Arica Parinacota,2024-11-26,20.2
Región de Arica Parinacota,2024-12-03,19.6
Región de Arica Parinacota,2024-12-10,19.4
Región de Arica Parinacota,2024-12-17,20.3
Región de Arica Parinacota,2024-12-24,20.4
Región de Arica Parinacota,2024-12-31,20.8
Región de Arica Parinacota,2025-01-07,22.0
Región de Arica Parinacota,2025-01-14,22.1
Región de Arica Parinacota,2025-01-21,22.0
Región de Arica Parinacota,2025-01-28,22.4
Región de Arica Parinacota,2025-02-04,23.6
Región de Arica Parinacota,2025-02-11,23.5
Región de Arica Parinacota,2025-02-18,22.4
Región de Arica Parinacota,2025-02-25,23.1
Región de Arica Parinacota,2025-03-04,22.4
Región de Arica Parinacota,2025-03-11,21.9
Región de Arica Parinacota,2025-03-18,21.2
Región de Arica Parinacota,2025-03-25,21.7
Región de Arica Parinacota,2025-04-01,20.2
Región de Arica Parinacota,2025-04-08,20.2
Región de Arica Parinacota,2025-04-15,18.9
Región de Arica Parinacota,2025-04-22,18.8
Región de Arica Parinacota,2025-04-29,19.0
Región de Arica Parinacota,2025-05-06,18.6
Región de Arica Parinacota,2025-05-13,17.9
Región de Arica Parinacota,2025-05-20,18.5
Región de Arica Parinacota,2025-05-27,17.1
Región de Arica Parinacota,2025-06-03,16.9
Región de Arica Parinacota,2025-06-10,18.0
Región de Arica Parinacota,2025-06-17,16.5
Región de Arica Parinacota,2025-06-24,16.6
Región de Arica Parinacota,2025-07-01,15.7
Región de Arica Parinacota,2025-07-08,16.0
Región de Arica Parinacota,2025-07-15,15.9
Región de Arica Parinacota,2025-07-22,15.8
Región de Arica Parinacota,2025-07-29,16.0
Región de Arica Parinacota,2025-08-05,16.1
Región de Arica Parinacota,2025-08-12,16.5
Región de Arica Parinacota,2025-08-19,16.3
Región de Arica Parinacota,2025-08-26,15.6
Región de Arica Parinacota,2025-09-02,15.9
Región de Arica Parinacota,2025-09-09,16.2
Región de Arica Parinacota,2025-09-16,16.5
Región de Arica Parinacota,2025-09-23,17.4
Región de Arica Parinacota,2025-09-30,17.1
Región de Arica Parinacota,2025-10-07,17.2
Región de Arica Parinacota,2025-10-14,17.7
Región de Arica Parinacota,2025-10-21,18.6
Región de Arica Parinacota,2025-10-28,18.4
Región de Arica Parinacota,2025-11-04,18.5
Región de Arica Parinacota,2025-11-11,18.7
Región de Arica Parinacota,2025-11-18,19.799999999999997
Región de Arica Parinacota,2025-11-25,18.8
Región de Arica Parinacota,2025-12-02,19.9
Región de Arica Parinacota,2025-12-09,19.3
Región de Arica Parinacota,2025-12-16,20.1
Región de Arica Parinacota,2025-12-23,20.8
Región de Arica Parinacota,2025-12-30,20.15
Región de Atacama,2020-12-29,18.3
Región de Atacama,2021-01-05,17.6
Región de Atacama,2021-01-12,16.8
Región de Atacama,2021-01-19,18.1
Región de Atacama,2021-01-26,18.2
Región de Atacama,2021-02-02,17.5
Región de Atacama,2021-02-09,18.8
Región de Atacama,2021-02-16,18.0
Región de Atacama,2021-02-23,18.1
Región de Atacama,2021-03-02,19.0
Región de Atacama,2021-03-09,18.3
Región de Atacama,2021-03-16,17.3
Región de Atacama,2021-03-23,15.4
Región de Atacama,2021-03-30,15.3
Región de Atacama,2021-04-06,15.7
Región de Atacama,2021-04-13,15.5
Región de Atacama,2021-04-20,15.7
Región de Atacama,2021-04-27,15.1
Región de Atacama,2021-05-04,15.2
Región de Atacama,2021-05-11,13.6
Región de Atacama,2021-05-18,14.100000000000001
Región de Atacama,2021-05-25,11.55
Región de Atacama,2021-06-01,12.95
Región de Atacama,2021-06-08,11.7
Región de Atacama,2021-06-15,12.4
Región de Atacama,2021-06-22,11.1
Región de Atacama,2021-06-29,10.2
Región de Atacama,2021-07-06,11.9
Región de Atacama,2021-07-13,11.4
Región de Atacama,2021-07-20,10.5
Región de Atacama,2021-07-27,10.9
Región de Atacama,2021-08-03,12.35
Región de Atacama,2021-08-10,11.399999999999999
Región de Atacama,2021-08-17,14.25
Región de Atacama,2021-08-24,12.35
Región de Atacama,2021-08-31,13.1
Región de Atacama,2021-09-07,13.0
Región de Atacama,2021-09-14,12.85
Región de Atacama,2021-09-21,13.3
Región de Atacama,2021-09-28,13.9
Región de Atacama,2021-10-05,14.0
Región de Atacama,2021-10-12,13.95
Región de Atacama,2021-10-19,14.399999999999999
Región de Atacama,2021-10-26,15.8
Región de Atacama,2021-11-02,14.8
Región de Atacama,2021-11-09,15.25
Región de Atacama,2021-11-16,15.45
Región de Atacama,2021-11-23,16.55
Región de Atacama,2021-11-30,16.1
Región de Atacama,2021-12-07,16.15
Región de Atacama,2021-12-14,16.549999999999997
Región de Atacama,2021-12-21,19.200000000000003
Región de Atacama,2021-12-28,18.8
Región de Atacama,2022-01-04,18.9
Región de Atacama,2022-01-11,20.1
Región de Atacama,2022-01-18,19.3
Región de Atacama,2022-01-25,18.3
Región de Atacama,2022-02-01,19.3
Región de Atacama,2022-02-08,19.4
Región de Atacama,2022-02-15,19.3
Región de Atacama,2022-02-22,19.2
Región de Atacama,2022-03-01,19.5
Región de Atacama,2022-03-08,16.9
Región de Atacama,2022-03-15,17.55
Región de Atacama,2022-03-22,15.649999999999999
Región de Atacama,2022-03-29,14.899999999999999
Región de Atacama,2022-04-05,14.350000000000001
Región de Atacama,2022-04-12,14.3
Región de Atacama,2022-04-19,14.3
Región de Atacama,2022-04-26,13.5
Región de Atacama,2022-05-03,13.9
Región de Atacama,2022-05-10,12.9
Región de Atacama,2022-05-17,13.5
Región de Atacama,2022-05-24,11.9
Región de Atacama,2022-05-31,12.4
Región de Atacama,2022-06-07,11.4
Región de Atacama,2022-06-14,10.7
Región de Atacama,2022-06-21,12.05
Región de Atacama,2022-06-28,11.3
Región de Atacama,2022-07-05,11.1
Región de Atacama,2022-07-12,10.25
Región de Atacama,2022-07-19,11.7
Región de Atacama,2022-07-26,11.4
Región de Atacama,2022-08-02,11.8
Región de Atacama,2022-08-09,11.5
Región de Atacama,2022-08-16,11.9
Región de Atacama,2022-08-23,12.2
Región de Atacama,2022-08-30,11.6
Región de Atacama,2022-09-06,11.8
Región de Atacama,2022-09-13,12.6
Región de Atacama,2022-09-20,13.1
Región de Atacama,2022-09-27,13.3
Región de Atacama,2022-10-04,13.4
Región de Atacama,2022-10-11,13.75
Región de Atacama,2022-10-18,13.7
Región de Atacama,2022-10-25,14.4
Región de Atacama,2022-11-01,13.7
Región de Atacama,2022-11-08,15.0
Región de Atacama,2022-11-15,16.0
Región de Atacama,2022-11-22,16.3
Región de Atacama,2022-11-29,16.7
Región de Atacama,2022-12-06,18.55
Región de Atacama,2022-12-13,18.1
Región de Atacama,2022-12-20,17.6
Región de Atacama,2022-12-27,18.3
Región de Atacama,2023-01-03,18.65
Región de Atacama,2023-01-10,18.4
Región de Atacama,2023-01-17,18.4
Región de Atacama,2023-01-24,17.8
Región de Atacama,2023-01-31,19.6
Región de Atacama,2023-02-07,19.8
Región de Atacama,2023-02-14,19.9
Región de Atacama,2023-02-21,19.4
Región de Atacama,2023-02-28,18.2
Región de Atacama,2023-03-07,19.7
Región de Atacama,2023-03-14,19.1
Región de Atacama,2023-03-21,19.1
Región de Atacama,2023-03-28,19.2
Región de Atacama,2023-04-04,17.8
Región de Atacama,2023-04-11,16.6
Región de Atacama,2023-04-18,15.6
Región de Atacama,2023-04-25,14.7
Región de Atacama,2023-05-02,12.9
Región de Atacama,2023-05-09,13.9
Región de Atacama,2023-05-16,15.0
Región de Atacama,2023-05-23,13.5
Región de Atacama,2023-05-30,13.4
Región de Atacama,2023-06-06,13.4
Región de Atacama,2023-06-13,12.0
Región de Atacama,2023-06-20,13.3
Región de Atacama,2023-06-27,12.7
Región de Atacama,2023-07-04,12.6
Región de Atacama,2023-07-11,13.3
Región de Atacama,2023-07-18,13.5
Región de Atacama,2023-07-25,13.5
Región de Atacama,2023-08-01,13.95
Región de Atacama,2023-08-08,14.75
Región de Atacama,2023-08-15,15.25
Región de Atacama,2023-08-22,15.5
Región de Atacama,2023-08-29,14.45
Región de Atacama,2023-09-05,15.45
Región de Atacama,2023-09-12,15.600000000000001
Región de Atacama,2023-09-19,14.4
Región de Atacama,2023-09-26,14.25
Región de Atacama,2023-10-03,14.55
Región de Atacama,2023-10-10,14.95
Región de Atacama,2023-10-17,15.85
Región de Atacama,2023-10-24,15.25
Región de Atacama,2023-10-31,15.25
Región de Atacama,2023-11-07,16.8
Región de Atacama,2023-11-14,15.55
Región de Atacama,2023-11-21,16.200000000000003
Región de Atacama,2023-11-28,16.5
Región de Atacama,2023-12-05,16.65
Región de Atacama,2023-12-12,17.6
Región de Atacama,2023-12-19,17.15
Región de Atacama,2023-12-26,18.75
Región de Atacama,2024-01-02,19.05
Región de Atacama,2024-01-09,18.25
Región de Atacama,2024-01-16,19.1
Región de Atacama,2024-01-23,19.55
Región de Atacama,2024-01-30,19.9
Región de Atacama,2024-02-06,20.05
Región de Atacama,2024-02-13,19.55
Región de Atacama,2024-02-20,19.55
Región de Atacama,2024-02-27,19.7
Región de Atacama,2024-03-05,19.25
Región de Atacama,2024-03-12,17.8
Región de Atacama,2024-03-19,18.7
Región de Atacama,2024-03-26,19.0
Región de Atacama,2024-04-02,16.25
Región de Atacama,2024-04-09,15.65
Región de Atacama,2024-04-16,17.1
Región de Atacama,2024-04-23,15.549999999999999
Región de Atacama,2024-04-30,13.7
Región de Atacama,2024-05-07,12.75
Región de Atacama,2024-05-14,12.65
Región de Atacama,2024-05-21,13.9
Región de Atacama,2024-05-28,12.95
Región de Atacama,2024-06-04,13.399999999999999
Región de Atacama,2024-06-11,12.45
Región de Atacama,2024-06-18,12.95
Región de Atacama,2024-06-25,11.75
Región de Atacama,2024-07-02,11.7
Región de Atacama,2024-07-09,10.25
Región de Atacama,2024-07-16,11.15
Región de Atacama,2024-07-23,12.8
Región de Atacama,2024-07-30,12.7
Región de Atacama,2024-08-06,11.9
Región de Atacama,2024-08-13,12.4
Región de Atacama,2024-08-20,12.1
Región de Atacama,2024-08-27,12.3
Región de Atacama,2024-09-03,13.4
Región de Atacama,2024-09-10,14.1
Región de Atacama,2024-09-17,16.4
Región de Atacama,2024-09-24,14.8
Región de Atacama,2024-10-01,15.9
Región de Atacama,2024-10-08,16.0
Región de Atacama,2024-10-15,15.2
Región de Atacama,2024-10-22,15.3
Región de Atacama,2024-10-29,15.8
Región de Atacama,2024-11-05,16.05
Región de Atacama,2024-11-12,16.65
Región de Atacama,2024-11-19,16.7
Región de Atacama,2024-11-26,16.8
Región de Atacama,2024-12-03,15.95
Región de Atacama,2024-12-10,16.25
Región de Atacama,2024-12-17,17.45
Región de Atacama,2024-12-24,17.95
Región de Atacama,2024-12-31,18.75
Región de Atacama,2025-01-07,18.9
Región de Atacama,2025-01-14,19.25
Región de Atacama,2025-01-21,19.0
Región de Atacama,2025-01-28,19.4
Región de Atacama,2025-02-04,19.799999999999997
Región de Atacama,2025-02-11,18.5
Región de Atacama,2025-02-18,19.15
Región de Atacama,2025-02-25,19.700000000000003
Región de Atacama,2025-03-04,18.75
Región de Atacama,2025-03-11,18.35
Región de Atacama,2025-03-18,18.0
Región de Atacama,2025-03-25,17.200000000000003
Región de Atacama,2025-04-01,15.350000000000001
Región de Atacama,2025-04-08,15.7
Región de Atacama,2025-04-15,15.600000000000001
Región de Atacama,2025-04-22,14.75
Región de Atacama,2025-04-29,13.95
Región de Atacama,2025-05-06,13.85
Región de Atacama,2025-05-13,14.0
Región de Atacama,2025-05-20,13.35
Región de Atacama,2025-05-27,12.95
Región de Atacama,2025-06-03,12.3
Región de Atacama,2025-06-10,12.75
Región de Atacama,2025-06-17,11.5
Región de Atacama,2025-06-24,12.75
Región de Atacama,2025-07-01,13.3
Región de Atacama,2025-07-08,11.1
Región de Atacama,2025-07-15,11.55
Región de Atacama,2025-07-22,11.55
Región de Atacama,2025-07-29,13.6
Región de Atacama,2025-08-05,12.600000000000001
Región de Atacama,2025-08-12,13.3
Región de Atacama,2025-08-19,11.8
Región de Atacama,2025-08-26,12.05
Región de Atacama,2025-09-02,13.65
Región de Atacama,2025-09-09,14.4
Región de Atacama,2025-09-16,14.5
Región de Atacama,2025-09-23,15.3
Región de Atacama,2025-09-30,14.9
Región de Atacama,2025-10-07,15.149999999999999
Región de Atacama,2025-10-14,15.0
Región de Atacama,2025-10-21,14.7
Región de Atacama,2025-10-28,15.4
Región de Atacama,2025-11-04,16.05
Región de Atacama,2025-11-11,16.1
Región de Atacama,2025-11-18,17.3
Región de Atacama,2025-11-25,17.5
Región de Atacama,2025-12-02,18.25
Región de Atacama,2025-12-09,18.299999999999997
